Episode 11, Total Reward: -512.5, Epsilon: 0.852
Episode 12, Total Reward: -1279.5, Epsilon: 0.847
Episode 13, Total Reward: -4514.5, Epsilon: 0.843
Episode 14, Total Reward: -1309.0, Epsilon: 0.839
Episode 15, Total Reward: -118.0, Epsilon: 0.835
Episode 16, Total Reward: -1246.5, Epsilon: 0.831
Episode 17, Total Reward: -1429.5, Epsilon: 0.826
Episode 18, Total Reward: -5603.5, Epsilon: 0.822
Episode 19, Total Reward: -850.0, Epsilon: 0.818
Episode 20, Total Reward: -923.0, Epsilon: 0.814
Episode 21, Total Reward: -1770.0, Epsilon: 0.810
Episode 22, Total Reward: -2164.5, Epsilon: 0.806
Episode 23, Total Reward: -899.5, Epsilon: 0.802
Episode 24, Total Reward: -3024.0, Epsilon: 0.798
Episode 25, Total Reward: -1830.0, Epsilon: 0.794
Episode 26, Total Reward: -208.5, Epsilon: 0.790
Episode 27, Total Reward: -1034.0, Epsilon: 0.786
Episode 28, Total Reward: -4707.0, Epsilon: 0.782
Episode 29, Total Reward: -2258.5, Epsilon: 0.778
Episode 30, Total Reward: -360.0, Epsilon: 0.774
Episode 31, Total Reward: -695.0, Epsilon: 0.770
Episode 32, Total Reward: -1655.5, Epsilon: 0.767
Episode 33, Total Reward: -2877.5, Epsilon: 0.763
Episode 34, Total Reward: -198.5, Epsilon: 0.759
Episode 35, Total Reward: -57.0, Epsilon: 0.755
Episode 36, Total Reward: -2482.5, Epsilon: 0.751
Episode 37, Total Reward: -394.5, Epsilon: 0.748
Episode 38, Total Reward: -2730.0, Epsilon: 0.744
Episode 39, Total Reward: -3732.5, Epsilon: 0.740
Episode 40, Total Reward: -904.5, Epsilon: 0.736
Episode 41, Total Reward: -2126.5, Epsilon: 0.733
Episode 42, Total Reward: -1528.5, Epsilon: 0.729
Episode 43, Total Reward: -3693.0, Epsilon: 0.725
Episode 44, Total Reward: -242.0, Epsilon: 0.722
Episode 45, Total Reward: -2451.0, Epsilon: 0.718
Episode 46, Total Reward: -1297.0, Epsilon: 0.715
Episode 47, Total Reward: -1774.5, Epsilon: 0.711
Episode 48, Total Reward: -3898.0, Epsilon: 0.708
Episode 49, Total Reward: -107.0, Epsilon: 0.704
Episode 50, Total Reward: -111.0, Epsilon: 0.700
Episode 51, Total Reward: -1146.5, Epsilon: 0.697
Episode 52, Total Reward: -999.0, Epsilon: 0.693
Episode 53, Total Reward: -1262.5, Epsilon: 0.690
Episode 54, Total Reward: -2539.0, Epsilon: 0.687
Episode 55, Total Reward: -1458.0, Epsilon: 0.683
Episode 56, Total Reward: -1693.5, Epsilon: 0.680
Episode 57, Total Reward: -1753.0, Epsilon: 0.676
Episode 58, Total Reward: -35.5, Epsilon: 0.673
Episode 59, Total Reward: -1330.0, Epsilon: 0.670
Episode 60, Total Reward: -688.5, Epsilon: 0.666
Episode 61, Total Reward: -1004.0, Epsilon: 0.663
Episode 62, Total Reward: -385.5, Epsilon: 0.660
Episode 63, Total Reward: -1935.5, Epsilon: 0.656
Episode 64, Total Reward: -4642.5, Epsilon: 0.653
Episode 65, Total Reward: -2280.0, Epsilon: 0.650
Episode 66, Total Reward: -2189.5, Epsilon: 0.646
Episode 67, Total Reward: -3895.0, Epsilon: 0.643
Episode 68, Total Reward: -133.0, Epsilon: 0.640
Episode 69, Total Reward: -726.0, Epsilon: 0.637
Episode 70, Total Reward: 185.0, Epsilon: 0.634
Episode 71, Total Reward: -5780.5, Epsilon: 0.630
Episode 72, Total Reward: -203.0, Epsilon: 0.627
Episode 73, Total Reward: -2496.0, Epsilon: 0.624
Episode 74, Total Reward: -239.0, Epsilon: 0.621
Episode 75, Total Reward: -37.0, Epsilon: 0.618
Episode 76, Total Reward: -2949.0, Epsilon: 0.615
Episode 77, Total Reward: -525.5, Epsilon: 0.612
Episode 78, Total Reward: -887.5, Epsilon: 0.609
Episode 79, Total Reward: -3353.0, Epsilon: 0.606
Episode 80, Total Reward: -679.5, Epsilon: 0.603
Episode 81, Total Reward: -721.0, Epsilon: 0.600
Episode 82, Total Reward: -825.5, Epsilon: 0.597
Episode 83, Total Reward: -392.5, Epsilon: 0.594
Episode 84, Total Reward: -1034.5, Epsilon: 0.591
Episode 85, Total Reward: -0.5, Epsilon: 0.588
Episode 86, Total Reward: -1824.5, Epsilon: 0.585
Episode 87, Total Reward: -5325.0, Epsilon: 0.582
Episode 88, Total Reward: -1368.5, Epsilon: 0.579
Episode 89, Total Reward: -2505.0, Epsilon: 0.576
Episode 90, Total Reward: -390.5, Epsilon: 0.573
Episode 91, Total Reward: -3228.0, Epsilon: 0.570
Episode 92, Total Reward: -1292.0, Epsilon: 0.568
Episode 93, Total Reward: 73.0, Epsilon: 0.565
Episode 94, Total Reward: -3065.0, Epsilon: 0.562
Episode 95, Total Reward: -8984.0, Epsilon: 0.559
Episode 96, Total Reward: -1297.0, Epsilon: 0.556
Episode 97, Total Reward: -2140.0, Epsilon: 0.553
Episode 98, Total Reward: -1308.0, Epsilon: 0.551
Episode 99, Total Reward: -6821.0, Epsilon: 0.548
Episode 100, Total Reward: -1734.5, Epsilon: 0.545
Episode 101, Total Reward: -5122.0, Epsilon: 0.542
Episode 102, Total Reward: -15817.5, Epsilon: 0.540
Episode 103, Total Reward: -315.0, Epsilon: 0.537
Episode 104, Total Reward: -4892.5, Epsilon: 0.534
Episode 105, Total Reward: -2784.0, Epsilon: 0.532
Episode 106, Total Reward: -6178.0, Epsilon: 0.529
Episode 107, Total Reward: -1988.5, Epsilon: 0.526
Episode 108, Total Reward: -10964.5, Epsilon: 0.524
Episode 109, Total Reward: -3016.5, Epsilon: 0.521
Episode 110, Total Reward: -6076.0, Epsilon: 0.519
Episode 111, Total Reward: -5193.5, Epsilon: 0.516
Episode 112, Total Reward: -8924.0, Epsilon: 0.513
Episode 113, Total Reward: -1399.0, Epsilon: 0.511
Episode 114, Total Reward: -1159.5, Epsilon: 0.508
Episode 115, Total Reward: -2041.5, Epsilon: 0.506
Episode 116, Total Reward: -2320.5, Epsilon: 0.503
Episode 117, Total Reward: -6887.0, Epsilon: 0.501
Episode 118, Total Reward: -6099.0, Epsilon: 0.498
Episode 119, Total Reward: -444.5, Epsilon: 0.496
Episode 120, Total Reward: -1479.0, Epsilon: 0.493
Episode 121, Total Reward: -434.5, Epsilon: 0.491
Episode 122, Total Reward: -269.5, Epsilon: 0.488
Episode 123, Total Reward: -1034.5, Epsilon: 0.486
Episode 124, Total Reward: 32.0, Epsilon: 0.483
Episode 125, Total Reward: -2166.0, Epsilon: 0.481
Episode 126, Total Reward: -3498.0, Epsilon: 0.479
Episode 127, Total Reward: -662.5, Epsilon: 0.476
Episode 128, Total Reward: -6109.5, Epsilon: 0.474
Episode 129, Total Reward: -288.5, Epsilon: 0.471
Episode 130, Total Reward: -1794.0, Epsilon: 0.469
Episode 131, Total Reward: -298.0, Epsilon: 0.467
Episode 132, Total Reward: -7405.5, Epsilon: 0.464
Episode 133, Total Reward: -1525.5, Epsilon: 0.462
Episode 134, Total Reward: -653.0, Epsilon: 0.460
Episode 135, Total Reward: -2085.5, Epsilon: 0.457
Episode 136, Total Reward: -145.5, Epsilon: 0.455
Episode 137, Total Reward: -683.0, Epsilon: 0.453
Episode 138, Total Reward: -1274.5, Epsilon: 0.451
Episode 139, Total Reward: -2285.5, Epsilon: 0.448
Episode 140, Total Reward: -4440.0, Epsilon: 0.446
Episode 141, Total Reward: -3431.0, Epsilon: 0.444
Episode 142, Total Reward: -1910.5, Epsilon: 0.442
Episode 143, Total Reward: -740.0, Epsilon: 0.439
Episode 144, Total Reward: -4203.5, Epsilon: 0.437
Episode 145, Total Reward: -679.5, Epsilon: 0.435
Episode 146, Total Reward: -2626.0, Epsilon: 0.433
Episode 147, Total Reward: -1297.0, Epsilon: 0.431
Episode 148, Total Reward: -67.5, Epsilon: 0.429
Episode 149, Total Reward: -588.0, Epsilon: 0.426
Episode 150, Total Reward: -4059.5, Epsilon: 0.424
Episode 151, Total Reward: 26.5, Epsilon: 0.422
Episode 152, Total Reward: -3494.0, Epsilon: 0.420
Episode 153, Total Reward: -15759.0, Epsilon: 0.418
Episode 154, Total Reward: -222.0, Epsilon: 0.416
Episode 155, Total Reward: -920.5, Epsilon: 0.414
Episode 156, Total Reward: -5038.0, Epsilon: 0.412
Episode 157, Total Reward: -2089.5, Epsilon: 0.410
Episode 158, Total Reward: -160.5, Epsilon: 0.408
Episode 159, Total Reward: -1307.0, Epsilon: 0.406
Episode 160, Total Reward: -1899.5, Epsilon: 0.404
Episode 161, Total Reward: -2004.5, Epsilon: 0.402
Episode 162, Total Reward: -691.0, Epsilon: 0.400
Episode 163, Total Reward: -4580.0, Epsilon: 0.398
