,Behaviour,Round,total100,total90,total75,total50
20,FRONTIER,2,0.03251625812906453,0.032016008004002,0.02301150575287644,0.018509254627313655
21,GREEDY_FRONTIER,2,0.02801400700350175,0.02751375687843922,0.0240120060030015,0.018509254627313655
22,FRONTIER_ASSIST,2,0.03251625812906453,0.032016008004002,0.02301150575287644,0.018509254627313655
23,SCOUT,2,0.030015007503751877,0.029514757378689346,0.02351175587793897,0.018009004502251125
24,FRONTIER_CENTRAL_GREEDY,2,0.04102051025512756,0.04052026013006503,0.02351175587793897,0.016508254127063533
25,ZONE_SPLIT,2,0.06653326663331666,0.06603301650825413,0.04752376188094047,0.03401700850425213
26,ZONE_VORONOI,2,0.0335167583791896,0.03301650825412707,0.02501250625312656,0.01950975487743872
27,WANDERING,3,0.49074537268634316,0.49024512256128067,0.19559779889944973,0.09554777388694347
28,GREEDY,3,0.07153576788394198,0.07103551775887944,0.054027013506753374,0.04202101050525263
29,FRONTIER,3,0.03401700850425213,0.0335167583791896,0.027013506753376687,0.01900950475237619
30,GREEDY_FRONTIER,3,0.029014507253626812,0.028514257128564282,0.02301150575287644,0.018009004502251125
31,FRONTIER_ASSIST,3,0.03401700850425213,0.0335167583791896,0.027013506753376687,0.01900950475237619
32,SCOUT,3,0.03501750875437719,0.03451725862931466,0.02301150575287644,0.017508754377188594
33,FRONTIER_CENTRAL_GREEDY,3,0.031015507753876938,0.030515257628814407,0.02301150575287644,0.016508254127063533
34,ZONE_SPLIT,3,0.11955977988994497,0.11905952976488245,0.07103551775887944,0.03751875937968985
35,ZONE_VORONOI,3,0.032016008004002,0.03151575787893947,0.02451225612806403,0.018009004502251125
36,WANDERING,4,0.35317658829414705,0.35267633816908456,0.19159579789894948,0.11455727863931967
37,GREEDY,4,0.15057528764382191,0.1500750375187594,0.12506253126563283,0.029014507253626812
38,FRONTIER,4,0.03151575787893947,0.031015507753876938,0.0240120060030015,0.018009004502251125
39,GREEDY_FRONTIER,4,0.029514757378689346,0.029014507253626812,0.0240120060030015,0.018509254627313655
40,FRONTIER_ASSIST,4,0.03151575787893947,0.031015507753876938,0.0240120060030015,0.018009004502251125
41,SCOUT,4,0.03451725862931466,0.03401700850425213,0.025512756378189096,0.017508754377188594
42,FRONTIER_CENTRAL_GREEDY,4,0.028514257128564282,0.02801400700350175,0.0240120060030015,0.01900950475237619
43,ZONE_SPLIT,4,0.05202601300650325,0.05152576288144072,0.04402201100550275,0.026013006503251626
44,ZONE_VORONOI,4,0.03751875937968985,0.03701850925462731,0.027013506753376687,0.018009004502251125
45,WANDERING,5,0.8729364682341171,0.8724362181090545,0.17058529264632316,0.07903951975987994
46,GREEDY,5,0.13506753376688344,0.1345672836418209,0.04552276138069034,0.021010505252626314
47,FRONTIER,5,0.04502251125562781,0.04452226113056528,0.0335167583791896,0.018509254627313655
48,GREEDY_FRONTIER,5,0.03251625812906453,0.032016008004002,0.02751375687843922,0.01900950475237619
49,FRONTIER_ASSIST,5,0.04502251125562781,0.04452226113056528,0.0335167583791896,0.018509254627313655
50,SCOUT,5,0.03951975987993997,0.03901950975487744,0.030515257628814407,0.02051025512756378
51,FRONTIER_CENTRAL_GREEDY,5,0.0415207603801901,0.04102051025512756,0.030515257628814407,0.01950975487743872
52,ZONE_SPLIT,5,0.04652326163081541,0.04602301150575288,0.03301650825412707,0.02501250625312656
53,ZONE_VORONOI,5,0.04102051025512756,0.04052026013006503,0.02751375687843922,0.022011005502751375
54,WANDERING,6,0.5477738869434717,0.5472736368184092,0.1570785392696348,0.08204102051025512
55,GREEDY,6,0.09954977488744372,0.09904952476238119,0.05152576288144072,0.02351175587793897
56,FRONTIER,6,0.029014507253626812,0.028514257128564282,0.021510755377688845,0.015507753876938469
57,GREEDY_FRONTIER,6,0.03751875937968985,0.03701850925462731,0.029514757378689346,0.01900950475237619
58,FRONTIER_ASSIST,6,0.029014507253626812,0.028514257128564282,0.021510755377688845,0.015507753876938469
59,SCOUT,6,0.03751875937968985,0.03701850925462731,0.02751375687843922,0.018509254627313655
60,FRONTIER_CENTRAL_GREEDY,6,0.04102051025512756,0.04052026013006503,0.022011005502751375,0.016008004002001
61,ZONE_SPLIT,6,0.08204102051025512,0.0815407703851926,0.06853426713356678,0.0400200100050025
62,ZONE_VORONOI,6,0.030515257628814407,0.030015007503751877,0.02351175587793897,0.018509254627313655
63,WANDERING,7,0.544272136068034,0.5437718859429714,0.2191095547773887,0.08504252126063032
64,GREEDY,7,0.03851925962981491,0.03801900950475238,0.02351175587793897,0.017008504252126064
65,FRONTIER,7,0.02751375687843922,0.027013506753376687,0.01900950475237619,0.015007503751875938
66,GREEDY_FRONTIER,7,0.027013506753376687,0.026513256628314157,0.021510755377688845,0.017008504252126064
67,FRONTIER_ASSIST,7,0.02751375687843922,0.027013506753376687,0.01900950475237619,0.015007503751875938
68,SCOUT,7,0.02751375687843922,0.027013506753376687,0.02051025512756378,0.016008004002001
69,FRONTIER_CENTRAL_GREEDY,7,0.0335167583791896,0.03301650825412707,0.025512756378189096,0.015507753876938469
70,ZONE_SPLIT,7,0.057528764382191094,0.057028514257128564,0.04302151075537769,0.032016008004002
71,ZONE_VORONOI,7,0.02801400700350175,0.02751375687843922,0.02051025512756378,0.015507753876938469
72,WANDERING,8,0.447223611805903,0.4467233616808404,0.32716358179089544,0.09704852426213106
73,GREEDY,8,0.05902951475737869,0.058529264632316155,0.04302151075537769,0.021510755377688845
74,FRONTIER,8,0.027013506753376687,0.026513256628314157,0.02001000500250125,0.015507753876938469
75,GREEDY_FRONTIER,8,0.027013506753376687,0.026513256628314157,0.022511255627813906,0.017508754377188594
76,FRONTIER_ASSIST,8,0.027013506753376687,0.026513256628314157,0.02001000500250125,0.015507753876938469
77,SCOUT,8,0.0335167583791896,0.03301650825412707,0.02351175587793897,0.017008504252126064
78,FRONTIER_CENTRAL_GREEDY,8,0.026513256628314157,0.026013006503251626,0.02051025512756378,0.016008004002001
79,ZONE_SPLIT,8,0.06603301650825413,0.0655327663831916,0.04852426213106553,0.03251625812906453
80,ZONE_VORONOI,8,0.03151575787893947,0.031015507753876938,0.021010505252626314,0.015507753876938469
81,WANDERING,9,0.5832916458229115,0.5827913956978489,0.23461730865432717,0.0865432716358179
82,GREEDY,9,0.06853426713356678,0.06803401700850426,0.03551775887943972,0.018509254627313655
83,FRONTIER,9,0.02801400700350175,0.02751375687843922,0.02001000500250125,0.015507753876938469
84,GREEDY_FRONTIER,9,0.02751375687843922,0.027013506753376687,0.021510755377688845,0.016508254127063533
85,FRONTIER_ASSIST,9,0.02801400700350175,0.02751375687843922,0.02001000500250125,0.015507753876938469
86,SCOUT,9,0.03251625812906453,0.032016008004002,0.025512756378189096,0.018509254627313655
87,FRONTIER_CENTRAL_GREEDY,9,0.030515257628814407,0.030015007503751877,0.021510755377688845,0.016008004002001
88,ZONE_SPLIT,9,0.06903451725862932,0.06853426713356678,0.0560280140070035,0.03551775887943972
89,ZONE_VORONOI,9,0.04852426213106553,0.048024012006003,0.029014507253626812,0.016508254127063533
90,WANDERING,10,0.6178089044522261,0.6173086543271635,0.20210105052526264,0.11255627813906953
91,GREEDY,10,0.04052026013006503,0.0400200100050025,0.031015507753876938,0.01900950475237619
92,FRONTIER,10,0.028514257128564282,0.02801400700350175,0.022011005502751375,0.016008004002001
93,GREEDY_FRONTIER,10,0.032016008004002,0.03151575787893947,0.021510755377688845,0.017008504252126064
94,FRONTIER_ASSIST,10,0.029014507253626812,0.028514257128564282,0.02301150575287644,0.016008004002001
95,SCOUT,10,0.03951975987993997,0.03901950975487744,0.026513256628314157,0.017008504252126064
96,FRONTIER_CENTRAL_GREEDY,10,0.026513256628314157,0.026013006503251626,0.01950975487743872,0.015507753876938469
97,ZONE_SPLIT,10,0.060030015007503754,0.05952976488244122,0.03451725862931466,0.02451225612806403
98,ZONE_VORONOI,10,0.030515257628814407,0.030015007503751877,0.02051025512756378,0.016008004002001
99,WANDERING,11,0.4932466233116558,0.4927463731865933,0.12006003001500751,0.0735367683841921
100,GREEDY,11,0.08454227113556778,0.08404202101050526,0.03751875937968985,0.026513256628314157
101,FRONTIER,11,0.02501250625312656,0.02451225612806403,0.021010505252626314,0.015007503751875938
102,GREEDY_FRONTIER,11,0.032016008004002,0.03151575787893947,0.02501250625312656,0.018509254627313655
103,FRONTIER_ASSIST,11,0.02501250625312656,0.02451225612806403,0.021010505252626314,0.015007503751875938
104,SCOUT,11,0.032016008004002,0.03151575787893947,0.022511255627813906,0.016508254127063533
105,FRONTIER_CENTRAL_GREEDY,11,0.026513256628314157,0.026013006503251626,0.021010505252626314,0.016008004002001
106,ZONE_SPLIT,11,0.0720360180090045,0.07153576788394198,0.057028514257128564,0.030515257628814407
107,ZONE_VORONOI,11,0.02751375687843922,0.027013506753376687,0.02051025512756378,0.016008004002001
108,WANDERING,12,0.5102551275637819,0.5097548774387194,0.1585792896448224,0.08604302151075538
109,GREEDY,12,0.058529264632316155,0.058029014507253625,0.03301650825412707,0.018509254627313655
110,FRONTIER,12,0.02751375687843922,0.027013506753376687,0.02001000500250125,0.014507253626813406
111,GREEDY_FRONTIER,12,0.03551775887943972,0.03501750875437719,0.026013006503251626,0.016508254127063533
112,FRONTIER_ASSIST,12,0.02751375687843922,0.027013506753376687,0.02001000500250125,0.014507253626813406
113,SCOUT,12,0.0335167583791896,0.03301650825412707,0.021510755377688845,0.017008504252126064
114,FRONTIER_CENTRAL_GREEDY,12,0.03751875937968985,0.03701850925462731,0.01950975487743872,0.015507753876938469
115,ZONE_SPLIT,12,0.06253126563281641,0.062031015507753876,0.05252626313156578,0.03501750875437719
116,ZONE_VORONOI,12,0.032016008004002,0.03151575787893947,0.022511255627813906,0.016508254127063533
117,WANDERING,13,0.40520260130065033,0.4047023511755878,0.2206103051525763,0.12406203101550775
118,GREEDY,13,0.3386693346673337,0.3381690845422711,0.03901950975487744,0.02801400700350175
119,FRONTIER,13,0.04052026013006503,0.0400200100050025,0.026013006503251626,0.018009004502251125
120,GREEDY_FRONTIER,13,0.03301650825412707,0.03251625812906453,0.027013506753376687,0.02051025512756378
121,FRONTIER_ASSIST,13,0.04052026013006503,0.0400200100050025,0.026013006503251626,0.018009004502251125
122,SCOUT,13,0.05652826413206603,0.0560280140070035,0.03551775887943972,0.01900950475237619
123,FRONTIER_CENTRAL_GREEDY,13,0.03651825912956478,0.03601800900450225,0.02451225612806403,0.018509254627313655
124,ZONE_SPLIT,13,0.06253126563281641,0.062031015507753876,0.05252626313156578,0.03801900950475238
125,ZONE_VORONOI,13,0.0335167583791896,0.03301650825412707,0.02501250625312656,0.018509254627313655
126,WANDERING,14,0.38669334667333666,0.38619309654827416,0.16408204102051024,0.08504252126063032
127,GREEDY,14,0.05252626313156578,0.05202601300650325,0.03251625812906453,0.022511255627813906
128,FRONTIER,14,0.02451225612806403,0.0240120060030015,0.01900950475237619,0.015007503751875938
129,GREEDY_FRONTIER,14,0.030515257628814407,0.030015007503751877,0.021510755377688845,0.016508254127063533
130,FRONTIER_ASSIST,14,0.02451225612806403,0.0240120060030015,0.01900950475237619,0.015007503751875938
131,SCOUT,14,0.029014507253626812,0.028514257128564282,0.0240120060030015,0.017508754377188594
132,FRONTIER_CENTRAL_GREEDY,14,0.02751375687843922,0.027013506753376687,0.02001000500250125,0.015507753876938469
133,ZONE_SPLIT,14,0.05252626313156578,0.05202601300650325,0.04202101050525263,0.02751375687843922
134,ZONE_VORONOI,14,0.03151575787893947,0.031015507753876938,0.022011005502751375,0.016008004002001
135,WANDERING,15,0.3471735867933967,0.34667333666833416,0.17258629314657328,0.12356178089044523
136,GREEDY,15,0.03751875937968985,0.03701850925462731,0.02751375687843922,0.018509254627313655
137,FRONTIER,15,0.03501750875437719,0.03451725862931466,0.021010505252626314,0.015007503751875938
138,GREEDY_FRONTIER,15,0.026013006503251626,0.025512756378189096,0.021010505252626314,0.016508254127063533
139,FRONTIER_ASSIST,15,0.03501750875437719,0.03451725862931466,0.021010505252626314,0.015007503751875938
140,SCOUT,15,0.04252126063031516,0.04202101050525263,0.0240120060030015,0.016008004002001
141,FRONTIER_CENTRAL_GREEDY,15,0.027013506753376687,0.026513256628314157,0.01950975487743872,0.015007503751875938
142,ZONE_SPLIT,15,0.05552776388194097,0.05502751375687844,0.04752376188094047,0.0335167583791896
143,ZONE_VORONOI,15,0.03751875937968985,0.03701850925462731,0.022511255627813906,0.016008004002001
144,WANDERING,16,0.6018009004502252,0.6013006503251626,0.15507753876938468,0.07103551775887944
145,GREEDY,16,0.0400200100050025,0.03951975987993997,0.03151575787893947,0.021510755377688845
146,FRONTIER,16,0.02351175587793897,0.02301150575287644,0.01900950475237619,0.015507753876938469
147,GREEDY_FRONTIER,16,0.03151575787893947,0.031015507753876938,0.026013006503251626,0.01900950475237619
148,FRONTIER_ASSIST,16,0.02351175587793897,0.02301150575287644,0.01900950475237619,0.015507753876938469
149,SCOUT,16,0.0400200100050025,0.03951975987993997,0.0240120060030015,0.018009004502251125
150,FRONTIER_CENTRAL_GREEDY,16,0.026513256628314157,0.026013006503251626,0.02051025512756378,0.015507753876938469
151,ZONE_SPLIT,16,0.05202601300650325,0.05152576288144072,0.04102051025512756,0.029014507253626812
152,ZONE_VORONOI,16,0.03251625812906453,0.032016008004002,0.022011005502751375,0.017508754377188594
153,WANDERING,17,,1.0,0.17108554277138568,0.096048024012006
154,GREEDY,17,0.09254627313656828,0.09204602301150576,0.03401700850425213,0.02051025512756378
155,FRONTIER,17,0.02801400700350175,0.02751375687843922,0.021010505252626314,0.016008004002001
156,GREEDY_FRONTIER,17,0.02751375687843922,0.027013506753376687,0.022011005502751375,0.016508254127063533
157,FRONTIER_ASSIST,17,0.02801400700350175,0.02751375687843922,0.021010505252626314,0.016008004002001
158,SCOUT,17,0.03451725862931466,0.03401700850425213,0.026013006503251626,0.018009004502251125
159,FRONTIER_CENTRAL_GREEDY,17,0.026013006503251626,0.025512756378189096,0.021010505252626314,0.016008004002001
160,ZONE_SPLIT,17,0.06503251625812906,0.06453226613306653,0.04902451225612806,0.029014507253626812
161,ZONE_VORONOI,17,0.03151575787893947,0.031015507753876938,0.0240120060030015,0.017008504252126064
162,WANDERING,18,,1.0,0.1615807903951976,0.06353176588294147
163,GREEDY,18,0.07003501750875438,0.06953476738369184,0.04452226113056528,0.02051025512756378
164,FRONTIER,18,0.031015507753876938,0.030515257628814407,0.021010505252626314,0.016008004002001
165,GREEDY_FRONTIER,18,0.026013006503251626,0.025512756378189096,0.02001000500250125,0.016008004002001
166,FRONTIER_ASSIST,18,0.031015507753876938,0.030515257628814407,0.021010505252626314,0.016008004002001
167,SCOUT,18,0.03751875937968985,0.03701850925462731,0.025512756378189096,0.017008504252126064
168,FRONTIER_CENTRAL_GREEDY,18,0.03851925962981491,0.03801900950475238,0.031015507753876938,0.018009004502251125
169,ZONE_SPLIT,18,0.058029014507253625,0.057528764382191094,0.04552276138069034,0.026013006503251626
170,ZONE_VORONOI,18,0.0335167583791896,0.03301650825412707,0.02501250625312656,0.016508254127063533
171,WANDERING,19,0.9394697348674337,0.9389694847423712,0.2381190595297649,0.07953976988494248
172,GREEDY,19,0.09554777388694347,0.09504752376188094,0.031015507753876938,0.021010505252626314
173,FRONTIER,19,0.028514257128564282,0.02801400700350175,0.022011005502751375,0.016508254127063533
174,GREEDY_FRONTIER,19,0.030015007503751877,0.029514757378689346,0.02301150575287644,0.018509254627313655
175,FRONTIER_ASSIST,19,0.028514257128564282,0.02801400700350175,0.022011005502751375,0.016508254127063533
176,SCOUT,19,0.03551775887943972,0.03501750875437719,0.02451225612806403,0.018509254627313655
177,FRONTIER_CENTRAL_GREEDY,19,0.10055027513756878,0.10005002501250625,0.0240120060030015,0.018009004502251125
178,ZONE_SPLIT,19,0.06803401700850426,0.06753376688344172,0.04552276138069034,0.03651825912956478
179,ZONE_VORONOI,19,0.032016008004002,0.03151575787893947,0.0240120060030015,0.01900950475237619
0,WANDERING,0,0.4122061030515258,0.4117058529264632,0.12406203101550775,0.08604302151075538
1,GREEDY,0,0.05302651325662831,0.05252626313156578,0.028514257128564282,0.016508254127063533
2,FRONTIER,0,0.025512756378189096,0.02501250625312656,0.018509254627313655,0.013506753376688344
3,GREEDY_FRONTIER,0,0.026013006503251626,0.025512756378189096,0.01950975487743872,0.015007503751875938
4,FRONTIER_ASSIST,0,0.025512756378189096,0.02501250625312656,0.018509254627313655,0.013506753376688344
5,SCOUT,0,0.03951975987993997,0.03901950975487744,0.021510755377688845,0.015007503751875938
6,FRONTIER_CENTRAL_GREEDY,0,0.026513256628314157,0.026013006503251626,0.021010505252626314,0.014507253626813406
7,ZONE_SPLIT,0,0.04052026013006503,0.0400200100050025,0.01900950475237619,0.014507253626813406
8,ZONE_VORONOI,0,0.02751375687843922,0.027013506753376687,0.021010505252626314,0.015007503751875938
9,WANDERING,1,0.35117558779389696,0.3506753376688344,0.2651325662831416,0.11505752876438219
10,GREEDY,1,0.10155077538769385,0.10105052526263132,0.0655327663831916,0.014007003501750876
11,FRONTIER,1,0.026013006503251626,0.025512756378189096,0.02051025512756378,0.013506753376688344
12,GREEDY_FRONTIER,1,0.030015007503751877,0.029514757378689346,0.02051025512756378,0.01200600300150075
13,FRONTIER_ASSIST,1,0.026013006503251626,0.025512756378189096,0.02051025512756378,0.013506753376688344
14,SCOUT,1,0.04902451225612806,0.04852426213106553,0.021510755377688845,0.015507753876938469
15,FRONTIER_CENTRAL_GREEDY,1,0.02451225612806403,0.0240120060030015,0.02001000500250125,0.01250625312656328
16,ZONE_SPLIT,1,0.032016008004002,0.03151575787893947,0.021510755377688845,0.016008004002001
17,ZONE_VORONOI,1,0.026013006503251626,0.025512756378189096,0.02051025512756378,0.015507753876938469
18,WANDERING,2,0.32066033016508255,0.32016008004002,0.24262131065532766,0.1425712856428214
19,GREEDY,2,0.8019009504752376,0.8014007003501751,0.064032016008004,0.03801900950475238
20,FRONTIER,2,0.028514257128564282,0.02801400700350175,0.021010505252626314,0.015007503751875938
21,GREEDY_FRONTIER,2,0.03501750875437719,0.03451725862931466,0.02751375687843922,0.021510755377688845
22,FRONTIER_ASSIST,2,0.028514257128564282,0.02801400700350175,0.021010505252626314,0.015007503751875938
23,SCOUT,2,0.04902451225612806,0.04852426213106553,0.022011005502751375,0.016508254127063533
24,FRONTIER_CENTRAL_GREEDY,2,0.032016008004002,0.03151575787893947,0.022011005502751375,0.016008004002001
25,ZONE_SPLIT,2,0.0415207603801901,0.04102051025512756,0.021010505252626314,0.014507253626813406
26,ZONE_VORONOI,2,0.031015507753876938,0.030515257628814407,0.022011005502751375,0.015507753876938469
27,WANDERING,3,0.3396698349174587,0.3391695847923962,0.19409704852426213,0.07103551775887944
28,GREEDY,3,0.08354177088544272,0.0830415207603802,0.03251625812906453,0.021510755377688845
29,FRONTIER,3,0.026013006503251626,0.025512756378189096,0.01900950475237619,0.013506753376688344
30,GREEDY_FRONTIER,3,0.029514757378689346,0.029014507253626812,0.022511255627813906,0.017008504252126064
31,FRONTIER_ASSIST,3,0.026013006503251626,0.025512756378189096,0.01900950475237619,0.013506753376688344
32,SCOUT,3,0.02801400700350175,0.02751375687843922,0.018509254627313655,0.013506753376688344
33,FRONTIER_CENTRAL_GREEDY,3,0.02751375687843922,0.027013506753376687,0.021010505252626314,0.015507753876938469
34,ZONE_SPLIT,3,0.027013506753376687,0.026513256628314157,0.021510755377688845,0.013506753376688344
35,ZONE_VORONOI,3,0.026013006503251626,0.025512756378189096,0.02051025512756378,0.013006503251625813
36,WANDERING,4,0.8089044522261131,0.8084042021010506,0.23161580790395198,0.0895447723861931
37,GREEDY,4,0.04402201100550275,0.04352176088044022,0.026513256628314157,0.01250625312656328
38,FRONTIER,4,0.027013506753376687,0.026513256628314157,0.017508754377188594,0.013006503251625813
39,GREEDY_FRONTIER,4,0.029514757378689346,0.029014507253626812,0.02051025512756378,0.01200600300150075
40,FRONTIER_ASSIST,4,0.027013506753376687,0.026513256628314157,0.017508754377188594,0.013006503251625813
41,SCOUT,4,0.022011005502751375,0.021510755377688845,0.016508254127063533,0.013006503251625813
42,FRONTIER_CENTRAL_GREEDY,4,0.025512756378189096,0.02501250625312656,0.01950975487743872,0.014007003501750876
43,ZONE_SPLIT,4,0.058529264632316155,0.058029014507253625,0.01900950475237619,0.015007503751875938
44,ZONE_VORONOI,4,0.0240120060030015,0.02351175587793897,0.017508754377188594,0.014007003501750876
45,WANDERING,5,0.35567783891945975,0.3551775887943972,0.1470735367683842,0.06853426713356678
46,GREEDY,5,0.05152576288144072,0.05102551275637819,0.03451725862931466,0.015507753876938469
47,FRONTIER,5,0.02351175587793897,0.02301150575287644,0.01900950475237619,0.013506753376688344
48,GREEDY_FRONTIER,5,0.029514757378689346,0.029014507253626812,0.022511255627813906,0.016508254127063533
49,FRONTIER_ASSIST,5,0.0240120060030015,0.02351175587793897,0.01900950475237619,0.013506753376688344
50,SCOUT,5,0.029514757378689346,0.029014507253626812,0.02051025512756378,0.014507253626813406
51,FRONTIER_CENTRAL_GREEDY,5,,1.0,0.015507753876938469,0.01200600300150075
52,ZONE_SPLIT,5,0.0335167583791896,0.03301650825412707,0.01950975487743872,0.014007003501750876
53,ZONE_VORONOI,5,0.0335167583791896,0.03301650825412707,0.02001000500250125,0.014007003501750876
54,WANDERING,6,0.32416208104052024,0.32366183091545775,0.176088044022011,0.11905952976488245
55,GREEDY,6,0.02751375687843922,0.027013506753376687,0.01900950475237619,0.014007003501750876
56,FRONTIER,6,0.021510755377688845,0.021010505252626314,0.016008004002001,0.013006503251625813
57,GREEDY_FRONTIER,6,0.025512756378189096,0.02501250625312656,0.018009004502251125,0.013006503251625813
58,FRONTIER_ASSIST,6,0.021510755377688845,0.021010505252626314,0.016008004002001,0.013006503251625813
59,SCOUT,6,0.029514757378689346,0.029014507253626812,0.021010505252626314,0.016508254127063533
60,FRONTIER_CENTRAL_GREEDY,6,0.02451225612806403,0.0240120060030015,0.018509254627313655,0.015507753876938469
61,ZONE_SPLIT,6,0.04552276138069034,0.04502251125562781,0.0240120060030015,0.018009004502251125
62,ZONE_VORONOI,6,0.032016008004002,0.03151575787893947,0.02301150575287644,0.016508254127063533
63,WANDERING,7,0.5032516258129065,0.5027513756878439,0.2366183091545773,0.11705852926463231
64,GREEDY,7,0.05252626313156578,0.05202601300650325,0.02751375687843922,0.016508254127063533
65,FRONTIER,7,0.02801400700350175,0.02751375687843922,0.01900950475237619,0.01200600300150075
66,GREEDY_FRONTIER,7,0.029014507253626812,0.028514257128564282,0.021010505252626314,0.014007003501750876
67,FRONTIER_ASSIST,7,0.02801400700350175,0.02751375687843922,0.01900950475237619,0.01200600300150075
68,SCOUT,7,0.027013506753376687,0.026513256628314157,0.01950975487743872,0.014507253626813406
69,FRONTIER_CENTRAL_GREEDY,7,0.029014507253626812,0.028514257128564282,0.021510755377688845,0.014007003501750876
70,ZONE_SPLIT,7,0.04352176088044022,0.04302151075537769,0.01950975487743872,0.015007503751875938
71,ZONE_VORONOI,7,0.028514257128564282,0.02801400700350175,0.02051025512756378,0.013506753376688344
72,WANDERING,8,0.7343671835917959,0.7338669334667334,0.15457728864432216,0.06653326663331666
73,GREEDY,8,0.07253626813406704,0.0720360180090045,0.0560280140070035,0.030015007503751877
74,FRONTIER,8,0.022511255627813906,0.022011005502751375,0.015507753876938469,0.01150575287643822
75,GREEDY_FRONTIER,8,0.027013506753376687,0.026513256628314157,0.02001000500250125,0.016008004002001
76,FRONTIER_ASSIST,8,0.022511255627813906,0.022011005502751375,0.015507753876938469,0.01150575287643822
77,SCOUT,8,0.03651825912956478,0.03601800900450225,0.01950975487743872,0.013506753376688344
78,FRONTIER_CENTRAL_GREEDY,8,0.0240120060030015,0.02351175587793897,0.017008504252126064,0.01250625312656328
79,ZONE_SPLIT,8,0.027013506753376687,0.026513256628314157,0.018009004502251125,0.013506753376688344
80,ZONE_VORONOI,8,0.028514257128564282,0.02801400700350175,0.017008504252126064,0.01200600300150075
81,WANDERING,9,0.2621310655327664,0.26163081540770383,0.11555777888944473,0.08104052026013006
82,GREEDY,9,0.15457728864432216,0.15407703851925963,0.029514757378689346,0.017508754377188594
83,FRONTIER,9,0.022011005502751375,0.021510755377688845,0.018009004502251125,0.014507253626813406
84,GREEDY_FRONTIER,9,0.02801400700350175,0.02751375687843922,0.021010505252626314,0.013006503251625813
85,FRONTIER_ASSIST,9,0.022011005502751375,0.021510755377688845,0.018009004502251125,0.014507253626813406
86,SCOUT,9,0.029014507253626812,0.028514257128564282,0.01950975487743872,0.014007003501750876
87,FRONTIER_CENTRAL_GREEDY,9,0.026013006503251626,0.025512756378189096,0.021010505252626314,0.017008504252126064
88,ZONE_SPLIT,9,0.05152576288144072,0.05102551275637819,0.01950975487743872,0.014507253626813406
89,ZONE_VORONOI,9,0.02801400700350175,0.02751375687843922,0.017508754377188594,0.01250625312656328
90,WANDERING,10,0.33516758379189593,0.33466733366683343,0.18009004502251125,0.11155577788894447
91,GREEDY,10,0.1455727863931966,0.14507253626813407,0.12906453226613307,0.03151575787893947
92,FRONTIER,10,0.029514757378689346,0.029014507253626812,0.021510755377688845,0.015507753876938469
93,GREEDY_FRONTIER,10,0.02801400700350175,0.02751375687843922,0.022011005502751375,0.018009004502251125
94,FRONTIER_ASSIST,10,0.029514757378689346,0.029014507253626812,0.021510755377688845,0.015507753876938469
95,SCOUT,10,0.03801900950475238,0.03751875937968985,0.02301150575287644,0.015507753876938469
96,FRONTIER_CENTRAL_GREEDY,10,0.03601800900450225,0.03551775887943972,0.021010505252626314,0.014007003501750876
97,ZONE_SPLIT,10,0.053526763381690844,0.05302651325662831,0.021510755377688845,0.015007503751875938
98,ZONE_VORONOI,10,0.03251625812906453,0.032016008004002,0.021510755377688845,0.016008004002001
99,WANDERING,11,0.3166583291645823,0.31615807903951976,0.10205102551275638,0.07003501750875438
100,GREEDY,11,0.4927463731865933,0.49224612306153076,0.20110055027513757,0.08354177088544272
101,FRONTIER,11,0.029514757378689346,0.029014507253626812,0.02051025512756378,0.013506753376688344
102,GREEDY_FRONTIER,11,0.03451725862931466,0.03401700850425213,0.026013006503251626,0.01950975487743872
103,FRONTIER_ASSIST,11,0.029514757378689346,0.029014507253626812,0.02051025512756378,0.013506753376688344
104,SCOUT,11,0.0240120060030015,0.02351175587793897,0.018009004502251125,0.014007003501750876
105,FRONTIER_CENTRAL_GREEDY,11,0.02751375687843922,0.027013506753376687,0.02051025512756378,0.013506753376688344
106,ZONE_SPLIT,11,0.04452226113056528,0.04402201100550275,0.018009004502251125,0.013506753376688344
107,ZONE_VORONOI,11,0.026013006503251626,0.025512756378189096,0.02001000500250125,0.014507253626813406
108,WANDERING,12,0.3811905952976488,0.3806903451725863,0.1455727863931966,0.07903951975987994
109,GREEDY,12,0.14157078539269635,0.14107053526763383,0.12506253126563283,0.02301150575287644
110,FRONTIER,12,0.031015507753876938,0.030515257628814407,0.02301150575287644,0.016508254127063533
111,GREEDY_FRONTIER,12,0.028514257128564282,0.02801400700350175,0.022511255627813906,0.016008004002001
112,FRONTIER_ASSIST,12,0.031015507753876938,0.030515257628814407,0.022011005502751375,0.016508254127063533
113,SCOUT,12,0.029514757378689346,0.029014507253626812,0.022011005502751375,0.014507253626813406
114,FRONTIER_CENTRAL_GREEDY,12,0.03601800900450225,0.03551775887943972,0.021510755377688845,0.015507753876938469
115,ZONE_SPLIT,12,0.05252626313156578,0.05202601300650325,0.02001000500250125,0.014507253626813406
116,ZONE_VORONOI,12,0.02801400700350175,0.02751375687843922,0.021010505252626314,0.013006503251625813
117,WANDERING,13,0.3401700850425213,0.3396698349174587,0.18809404702351176,0.0830415207603802
118,GREEDY,13,0.03151575787893947,0.031015507753876938,0.01950975487743872,0.01150575287643822
